no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
2,0,0,1,1,0,0,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,273,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,2,0,110,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,32,0,0,0,75.0,1,1,0,0,1,0,0,0,0,0,1,0
2,0,2,1,1,0,282,0,0,0,76.67,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,38,0,0,0,126.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,175,0,0,0,85.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,143,0,0,0,140.7,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,2,1,0,127,0,0,0,103.7,1,1,0,0,1,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,142.0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,1,2,1,0,118,0,0,0,110.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,45,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,1,1,1,0,69,0,0,0,137.7,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,39,0,0,0,101.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,0,0,0,0,97.0,1,1,1,0,0,0,0,0,0,0,0,1
3,0,1,1,1,0,89,0,0,0,150.3,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,4,1,0,85,0,0,0,82.45,0,1,1,0,0,0,0,0,0,0,0,1
1,0,2,6,1,0,11,0,0,0,145.0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,12,0,0,0,145.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,77,0,0,0,134.85,1,1,0,0,1,0,0,0,0,0,0,1
1,0,2,1,1,0,1,0,0,0,60.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,133,0,0,0,76.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,3,0,0,0,63.5,1,1,1,0,0,0,0,0,0,0,1,0
2,0,2,0,1,0,19,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,23,0,0,0,98.4,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,65,0,0,0,135.9,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,1,0,0,0,130.0,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,1,1,0,66,0,0,0,81.9,2,1,0,0,1,0,0,0,0,0,0,1
3,0,1,4,1,0,50,0,0,0,78.85,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,2,0,87,0,0,0,141.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,159,0,0,0,70.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,2,3,2,0,39,0,0,0,170.1,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,102,0,0,0,82.45,0,1,0,0,1,0,0,0,0,0,1,0
2,0,2,2,1,0,56,0,0,0,185.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,6,1,0,36,0,0,0,68.07,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,50,0,0,0,118.8,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,115,0,0,0,104.4,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,0,35,0,0,0,71.1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,17,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,125,0,0,0,136.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,0,0,0,5,0,0,0,123.7,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,91,0,0,0,135.9,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,102,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,2,1,1,0,9,0,0,0,186.0,1,1,0,0,1,0,0,0,0,0,0,1
3,0,1,3,1,0,155,0,0,0,115.6,1,0,0,0,1,0,0,0,0,0,0,1
2,1,1,4,1,0,86,0,0,0,73.83,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,58,0,0,0,80.3,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,0,54,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,1,0
2,1,2,3,1,0,25,0,0,0,152.1,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,107,0,0,0,89.25,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,4,2,0,100,0,0,0,110.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,273,0,0,0,95.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,29,0,0,0,79.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,221,0,0,0,80.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,213,0,0,0,102.85,2,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,198,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,23,0,0,0,98.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,26,0,0,0,117.67,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,20,0,0,0,141.0,1,1,1,0,0,0,0,0,0,0,0,1
3,0,0,3,1,0,85,0,0,0,152.1,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,1,0,167,0,0,0,105.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,71,0,0,0,119.85,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,48,0,0,0,97.2,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,37,0,0,0,116.1,0,1,1,0,0,0,0,0,0,0,0,1
3,0,2,2,1,0,76,0,0,0,150.45,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,1,0,13,0,0,0,71.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,75,0,0,0,60.0,0,1,0,0,1,0,0,0,0,0,1,0
2,0,1,1,1,0,180,0,0,0,100.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,0,0,122,0,0,0,75.9,2,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,224,0,0,0,65.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,24,0,0,0,104.55,2,1,1,0,0,0,0,0,0,0,0,1
1,0,2,2,1,0,162,0,0,0,115.0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,1,1,0,25,0,0,0,187.0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,1,0,1,0,0,0,115.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,0,236,0,0,0,84.43,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,120,0,0,0,90.95,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,4,1,0,224,0,0,0,97.18,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,4,2,0,33,0,0,0,79.11,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,22,0,0,0,120.0,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,10,0,0,0,126.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,15,0,0,0,91.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,5,2,0,230,0,0,0,137.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,54,0,0,0,67.32,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,45,0,0,0,81.62,0,1,1,0,0,0,0,0,0,0,0,1
3,0,1,3,2,0,63,0,0,0,123.66,2,1,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,0,166,0,0,0,94.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,4,1,0,148,0,0,0,96.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,136,0,0,0,88.01,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,37,0,0,0,81.9,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,66,0,0,0,119.85,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,11,0,0,0,83.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,7,0,0,0,156.0,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,1,1,0,43,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,3,5,1,0,5,0,0,0,126.75,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,2,0,247,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,0,24,0,0,0,107.1,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,53,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,52,0,0,0,93.6,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,56,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,12,0,0,0,90.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,5,1,0,230,0,0,0,137.0,1,0,1,0,0,0,0,0,0,0,0,1
2,1,1,3,1,0,92,0,0,0,106.43,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,0,0,2,0,0,0,87.78,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,74,0,0,0,101.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,82,0,0,0,85.5,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,37,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,147,0,0,0,103.7,2,1,0,0,1,0,0,0,0,0,0,1
2,0,2,6,1,0,166,0,0,0,100.12,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,2,0,309,0,0,0,101.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,0,0,0,0,58.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,2,0,4,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,60,0,0,0,96.3,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,157,0,0,0,76.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,268,0,0,0,78.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,1,0,0,38,0,0,0,112.59,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,143,0,0,0,100.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,0,0,179,0,0,0,85.5,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,188,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,2,2,1,0,94,0,0,0,146.7,1,1,0,0,1,0,0,0,0,0,0,1
1,0,0,2,1,0,32,0,0,0,73.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,70,0,0,0,89.25,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,0,0,0,4,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,24,0,0,0,91.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,0,78,0,0,0,80.75,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,305,0,0,0,89.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,37,0,0,0,105.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,1,0,98,0,0,0,109.81,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,14,0,0,0,70.88,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,0,44,0,0,0,83.6,2,1,1,0,0,0,0,0,0,0,0,1
1,0,2,1,1,0,1,0,0,0,60.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,213,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,5,0,0,0,95.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,2,0,55,0,0,0,104.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,139,0,0,0,62.0,1,1,0,0,1,0,0,0,0,0,1,0
1,0,2,1,2,0,18,0,0,0,145.0,1,1,0,0,1,0,0,0,0,0,0,1
1,0,0,2,1,0,192,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,4,1,0,152,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
3,0,0,4,1,0,42,0,0,0,142.2,2,1,0,0,1,0,0,0,0,0,0,1
3,0,2,3,1,0,209,0,0,0,128.7,1,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,1,0,69,0,0,0,90.95,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,80,0,0,0,93.6,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,49,0,0,0,60.0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,3,1,0,143,0,0,0,90.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,0,67,0,0,0,95.4,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,41,0,0,0,160.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,154,0,0,0,104.1,2,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,2,0,55,0,0,0,104.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,2,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,4,1,0,99,0,0,0,93.78,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,140.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,22,0,0,0,87.0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,2,1,1,0,7,0,0,0,85.85,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,3,1,0,84,0,0,0,99.45,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,4,1,0,109,0,0,0,120.28,1,1,0,0,1,0,0,0,0,0,0,1
1,0,0,3,1,0,71,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,0,1,0,4,0,0,0,77.77,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,71,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,58,0,0,0,116.1,1,1,1,0,0,0,0,0,0,0,0,1
3,0,0,1,2,0,133,0,0,0,189.0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,1,0,27,0,0,0,152.67,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,1,0,27,0,0,0,66.31,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,9,0,0,0,95.0,2,1,1,0,0,0,0,0,0,0,0,1
2,1,0,3,1,0,86,0,0,0,122.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,13,0,0,0,58.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,0,0,0,0,89.89,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,5,0,0,0,156.0,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,3,1,0,82,0,0,0,99.45,0,1,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,0,3,0,0,0,98.56,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,35,0,0,0,71.1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,1,1,0,7,0,0,0,106.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,47,0,0,0,130.61,1,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,0,0,117,0,0,0,105.74,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,2,0,0,0,136.0,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,1,1,0,26,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,0,0,75,0,0,0,74.8,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,256,0,0,0,112.0,1,0,1,0,0,0,0,0,0,0,0,1
2,1,1,0,1,0,137,0,0,0,121.5,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,92,0,0,0,70.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,1,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,18,0,0,0,54.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,78,0,0,0,100.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,0,0,0,117,0,0,0,79.2,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,10,0,0,0,103.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,56,0,0,0,185.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,8,0,0,0,135.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,273,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,33,0,0,0,104.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,232,0,0,0,100.3,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,188,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,102,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,45,0,0,0,139.5,1,0,0,0,1,0,0,0,0,0,0,1
2,0,2,2,1,0,63,0,0,0,106.88,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,89,0,0,0,149.4,1,1,0,0,1,0,0,0,0,0,0,1
1,0,0,2,1,0,63,0,0,0,109.35,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,304,0,0,0,89.0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2,1,1,0,1,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,110,0,0,0,90.95,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,1,1,0,20,0,0,0,117.55,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,0,50,0,0,0,108.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,48,0,0,0,139.5,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,4,1,0,148,0,0,0,67.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,1,0,0,25,0,0,0,129.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,5,1,0,148,0,0,0,79.53,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,114,0,0,0,72.25,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,2,2,0,257,0,0,0,80.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,1,0,105,0,0,0,119.85,2,1,1,0,0,0,0,0,0,0,0,1
1,0,1,2,1,0,4,0,0,0,117.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,79,0,0,0,192.03,1,1,1,0,0,0,0,0,0,0,1,0
3,0,0,1,1,0,74,0,0,0,168.3,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,120,0,0,0,72.76,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,157,0,0,0,68.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,4,0,0,0,89.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,5,1,0,46,0,0,0,124.46,0,1,0,0,1,0,0,0,0,0,0,1
3,0,1,4,1,0,84,0,0,0,170.1,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,1,0,245,0,0,0,75.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,27,0,0,0,125.25,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,85,0,0,0,126.9,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,0,6,0,0,0,79.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,256,0,0,0,94.35,2,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,265,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,64,0,0,0,112.2,0,1,0,0,1,0,0,0,0,0,0,1
2,0,1,3,1,0,127,0,0,0,90.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,73,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,36,0,0,0,168.73,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,17,0,0,0,100.38,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,5,1,0,164,0,0,0,99.45,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,37,0,0,0,126.0,1,1,1,0,0,0,0,0,0,0,0,1
3,0,1,2,1,0,191,0,0,0,96.9,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,1,1,0,3,0,0,0,98.8,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,0,53,0,0,0,100.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,107,0,0,0,80.75,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,2,0,55,0,0,0,104.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,84,0,0,0,89.75,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,1,1,0,1,0,0,0,136.0,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,4,1,0,41,0,0,0,87.54,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,2,1,0,167,0,0,0,108.9,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,34,0,0,0,107.1,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,101,0,0,0,80.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,259,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,122,0,0,0,105.3,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,1,0,0,0,80.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,35,0,0,0,131.4,1,1,0,0,1,0,0,0,0,0,0,1
1,0,0,2,1,0,192,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,4,0,0,0,111.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,85,0,0,0,85.0,1,1,1,0,0,0,0,0,0,0,1,0
3,0,0,4,1,0,137,0,0,0,130.95,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,74,0,0,0,101.5,0,1,1,0,0,0,0,0,0,0,1,0
1,0,2,1,1,0,116,0,0,0,82.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,56,0,0,0,109.8,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,4,1,0,149,0,0,0,72.25,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,0,12,0,0,0,55.72,0,1,1,0,0,0,0,0,0,0,0,1
3,0,1,1,1,0,52,0,0,0,158.4,1,0,0,0,1,0,0,0,0,0,0,1
2,0,1,4,1,0,191,0,0,0,69.0,0,1,0,0,1,0,0,0,0,0,1,0
2,0,0,3,1,0,37,0,0,0,105.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,2,3,1,0,9,0,0,0,44.8,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,7,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,78,0,0,0,100.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,31,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,8,0,0,0,124.1,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,48,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,89,0,0,0,72.25,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,15,0,0,0,139.0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,43,0,0,0,115.5,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,2,0,72,0,0,0,84.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,37,0,0,0,105.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,170,0,0,0,78.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,2,2,0,265,0,0,0,90.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,1,0,0,49,0,0,0,105.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,51,0,0,0,80.3,1,1,1,0,0,0,0,0,0,0,0,1
1,0,1,0,2,0,3,0,0,0,129.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,265,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,0,0,0,34,0,0,0,125.1,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,1,0,0,0,103.0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,2,5,0,0,60,0,0,0,96.17,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,56,0,0,0,185.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,0,0,0,0,0,0,0,69.74,0,1,1,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,68,0,0,0,166.35,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,61,0,0,0,102.0,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,5,0,0,6,0,0,0,78.69,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,58,0,0,0,79.2,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,35,0,0,0,76.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,177,0,0,0,100.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,13,0,0,0,88.4,1,1,1,0,0,0,0,0,0,0,0,1
1,0,2,4,1,0,245,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,189,0,0,0,109.8,0,0,0,0,1,0,0,0,0,0,0,1
